timestamp,step,scenario,client_id,source_role,message_type,urgency,grid_state,freq_deviation,renewable_pct,emergency_flag,p_message,p_role,p_effective,priority_tier,gamma,base_gamma,adj_factor,rate_limit,incoming_req,accepted_req,rejected_req,rejection_rate
2024-01-01 00:04:27,267,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,MARKET_OPERATIONS,False,ELEVATED,0.1888,27.39,False,0.4,0.35,0.305,LOW,1.7521,1.5,1.1681,260.32,43,43,0,0.0
2024-01-01 00:04:28,268,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.1009,37.77,False,0.8,1.0,0.7,HIGH,1.7042,1.5,1.1361,457.88,18,18,0,0.0
2024-01-01 00:04:28,268,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.1009,37.77,False,0.3,0.85,0.405,LOW,1.7042,1.5,1.1361,307.06,36,36,0,0.0
2024-01-01 00:04:28,268,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.1009,37.77,False,0.8,0.75,0.625,MEDIUM,1.7042,1.5,1.1361,419.54,55,55,0,0.0
2024-01-01 00:04:28,268,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.1009,37.77,False,0.3,0.45,0.285,LOW,1.7042,1.5,1.1361,245.71,109,109,0,0.0
2024-01-01 00:04:28,268,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.1009,37.77,False,0.3,0.35,0.255,LOW,1.7042,1.5,1.1361,230.37,57,57,0,0.0
2024-01-01 00:04:29,269,ELEVATED,GridOps_Station,GRID_OPERATOR,PMU_SYNC,False,ELEVATED,0.2012,40.82,False,0.7,1.0,0.65,MEDIUM,1.8036,1.5,1.2024,451.7,30,30,0,0.0
2024-01-01 00:04:29,269,ELEVATED,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,ELEVATED,0.2012,40.82,False,0.9,0.85,0.705,HIGH,1.8036,1.5,1.2024,481.46,56,56,0,0.0
2024-01-01 00:04:29,269,ELEVATED,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,ELEVATED,0.2012,40.82,False,0.85,0.75,0.65,MEDIUM,1.8036,1.5,1.2024,451.7,65,65,0,0.0
2024-01-01 00:04:29,269,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.2012,40.82,False,0.3,0.45,0.285,LOW,1.8036,1.5,1.2024,254.21,95,95,0,0.0
2024-01-01 00:04:29,269,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,MARKET_OPERATIONS,False,ELEVATED,0.2012,40.82,False,0.4,0.35,0.305,LOW,1.8036,1.5,1.2024,265.03,53,53,0,0.0
2024-01-01 00:04:30,270,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.1521,44.38,False,0.8,1.0,0.7,HIGH,1.77,1.5,1.18,471.7,19,19,0,0.0
2024-01-01 00:04:30,270,ELEVATED,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,ELEVATED,0.1521,44.38,False,0.9,0.85,0.705,HIGH,1.77,1.5,1.18,474.35,49,49,0,0.0
2024-01-01 00:04:30,270,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.1521,44.38,False,0.8,0.75,0.625,MEDIUM,1.77,1.5,1.18,431.87,84,84,0,0.0
2024-01-01 00:04:30,270,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.1521,44.38,False,0.3,0.45,0.285,LOW,1.77,1.5,1.18,251.34,108,108,0,0.0
2024-01-01 00:04:30,270,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.1521,44.38,False,0.3,0.35,0.255,LOW,1.77,1.5,1.18,235.41,61,61,0,0.0
2024-01-01 00:04:31,271,ELEVATED,GridOps_Station,GRID_OPERATOR,FREQUENCY_REGULATION,False,ELEVATED,0.0669,26.56,False,0.85,1.0,0.725,HIGH,1.6399,1.5,1.0933,456.68,22,22,0,0.0
2024-01-01 00:04:31,271,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.0669,26.56,False,0.3,0.85,0.405,LOW,1.6399,1.5,1.0933,299.25,44,44,0,0.0
2024-01-01 00:04:31,271,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.0669,26.56,False,0.8,0.75,0.625,MEDIUM,1.6399,1.5,1.0933,407.48,54,54,0,0.0
2024-01-01 00:04:31,271,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.0669,26.56,False,0.3,0.45,0.285,LOW,1.6399,1.5,1.0933,240.21,63,63,0,0.0
2024-01-01 00:04:31,271,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,MARKET_OPERATIONS,False,ELEVATED,0.0669,26.56,False,0.4,0.35,0.305,LOW,1.6399,1.5,1.0933,250.05,78,78,0,0.0
2024-01-01 00:04:32,272,ELEVATED,GridOps_Station,GRID_OPERATOR,PMU_SYNC,False,ELEVATED,0.0962,53.7,False,0.7,1.0,0.65,MEDIUM,1.7477,1.5,1.1651,440.8,27,27,0,0.0
2024-01-01 00:04:32,272,ELEVATED,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,ELEVATED,0.0962,53.7,False,0.9,0.85,0.705,HIGH,1.7477,1.5,1.1651,469.64,52,52,0,0.0
2024-01-01 00:04:32,272,ELEVATED,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,ELEVATED,0.0962,53.7,False,0.85,0.75,0.65,MEDIUM,1.7477,1.5,1.1651,440.8,56,56,0,0.0
2024-01-01 00:04:32,272,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.0962,53.7,False,0.3,0.45,0.285,LOW,1.7477,1.5,1.1651,249.43,74,74,0,0.0
2024-01-01 00:04:32,272,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,MARKET_OPERATIONS,False,ELEVATED,0.0962,53.7,False,0.4,0.35,0.305,LOW,1.7477,1.5,1.1651,259.91,63,63,0,0.0
2024-01-01 00:04:33,273,ELEVATED,GridOps_Station,GRID_OPERATOR,PMU_SYNC,False,ELEVATED,0.1743,48.37,False,0.7,1.0,0.65,MEDIUM,1.8019,1.5,1.2013,451.37,18,18,0,0.0
2024-01-01 00:04:33,273,ELEVATED,Utility_API_01,UTILITY,MARKET_OPERATIONS,False,ELEVATED,0.1743,48.37,False,0.4,0.85,0.455,MEDIUM,1.8019,1.5,1.2013,345.96,46,46,0,0.0
2024-01-01 00:04:33,273,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.1743,48.37,False,0.8,0.75,0.625,MEDIUM,1.8019,1.5,1.2013,437.86,69,69,0,0.0
2024-01-01 00:04:33,273,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.1743,48.37,False,0.3,0.45,0.285,LOW,1.8019,1.5,1.2013,254.06,107,107,0,0.0
2024-01-01 00:04:33,273,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,MARKET_OPERATIONS,False,ELEVATED,0.1743,48.37,False,0.4,0.35,0.305,LOW,1.8019,1.5,1.2013,264.87,64,64,0,0.0
2024-01-01 00:04:34,274,ELEVATED,GridOps_Station,GRID_OPERATOR,FREQUENCY_REGULATION,False,ELEVATED,0.1176,61.44,False,0.85,1.0,0.725,HIGH,1.7902,1.5,1.1935,489.37,23,23,0,0.0
2024-01-01 00:04:34,274,ELEVATED,Utility_API_01,UTILITY,MARKET_OPERATIONS,False,ELEVATED,0.1176,61.44,False,0.4,0.85,0.455,MEDIUM,1.7902,1.5,1.1935,344.36,34,34,0,0.0
2024-01-01 00:04:34,274,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.1176,61.44,False,0.8,0.75,0.625,MEDIUM,1.7902,1.5,1.1935,435.66,89,89,0,0.0
2024-01-01 00:04:34,274,ELEVATED,AMI_Network_01,SMART_METER,TELEMETRY,False,ELEVATED,0.1176,61.44,False,0.2,0.45,0.235,LOW,1.7902,1.5,1.1935,226.21,97,97,0,0.0
2024-01-01 00:04:34,274,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,MARKET_OPERATIONS,False,ELEVATED,0.1176,61.44,False,0.4,0.35,0.305,LOW,1.7902,1.5,1.1935,263.8,59,59,0,0.0
2024-01-01 00:04:35,275,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.1343,36.82,False,0.8,1.0,0.7,HIGH,1.7314,1.5,1.1542,463.59,23,23,0,0.0
2024-01-01 00:04:35,275,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.1343,36.82,False,0.3,0.85,0.405,LOW,1.7314,1.5,1.1542,310.37,41,41,0,0.0
2024-01-01 00:04:35,275,ELEVATED,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,ELEVATED,0.1343,36.82,False,0.85,0.75,0.65,MEDIUM,1.7314,1.5,1.1542,437.62,56,56,0,0.0
2024-01-01 00:04:35,275,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.1343,36.82,False,0.3,0.45,0.285,LOW,1.7314,1.5,1.1542,248.03,52,52,0,0.0
2024-01-01 00:04:35,275,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,MARKET_OPERATIONS,False,ELEVATED,0.1343,36.82,False,0.4,0.35,0.305,LOW,1.7314,1.5,1.1542,258.42,55,55,0,0.0
2024-01-01 00:04:36,276,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.2372,52.69,False,0.8,1.0,0.7,HIGH,1.8715,1.5,1.2477,493.01,31,31,0,0.0
2024-01-01 00:04:36,276,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.2372,52.69,False,0.3,0.85,0.405,LOW,1.8715,1.5,1.2477,327.39,55,55,0,0.0
2024-01-01 00:04:36,276,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.2372,52.69,False,0.8,0.75,0.625,MEDIUM,1.8715,1.5,1.2477,450.91,82,82,0,0.0
2024-01-01 00:04:36,276,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.2372,52.69,False,0.3,0.45,0.285,LOW,1.8715,1.5,1.2477,260.01,71,71,0,0.0
2024-01-01 00:04:36,276,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.2372,52.69,False,0.3,0.35,0.255,LOW,1.8715,1.5,1.2477,243.17,63,63,0,0.0
2024-01-01 00:04:37,277,ELEVATED,GridOps_Station,GRID_OPERATOR,FREQUENCY_REGULATION,False,ELEVATED,0.1253,50.54,False,0.85,1.0,0.725,HIGH,1.7644,1.5,1.1762,483.76,28,28,0,0.0
2024-01-01 00:04:37,277,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.1253,50.54,False,0.3,0.85,0.405,LOW,1.7644,1.5,1.1762,314.37,44,44,0,0.0
2024-01-01 00:04:37,277,ELEVATED,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,ELEVATED,0.1253,50.54,False,0.85,0.75,0.65,MEDIUM,1.7644,1.5,1.1762,444.06,71,71,0,0.0
2024-01-01 00:04:37,277,ELEVATED,AMI_Network_01,SMART_METER,TELEMETRY,False,ELEVATED,0.1253,50.54,False,0.2,0.45,0.235,LOW,1.7644,1.5,1.1762,224.39,127,127,0,0.0
2024-01-01 00:04:37,277,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.1253,50.54,False,0.3,0.35,0.255,LOW,1.7644,1.5,1.1762,234.98,71,71,0,0.0
2024-01-01 00:04:38,278,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.3044,50.16,False,0.8,1.0,0.7,HIGH,1.9245,1.5,1.283,504.14,28,28,0,0.0
2024-01-01 00:04:38,278,ELEVATED,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,ELEVATED,0.3044,50.16,False,0.9,0.85,0.705,HIGH,1.9245,1.5,1.283,507.03,40,40,0,0.0
2024-01-01 00:04:38,278,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.3044,50.16,False,0.8,0.75,0.625,MEDIUM,1.9245,1.5,1.283,460.84,77,77,0,0.0
2024-01-01 00:04:38,278,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.3044,50.16,False,0.3,0.45,0.285,LOW,1.9245,1.5,1.283,264.54,92,92,0,0.0
2024-01-01 00:04:38,278,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.3044,50.16,False,0.3,0.35,0.255,LOW,1.9245,1.5,1.283,247.22,70,70,0,0.0
2024-01-01 00:04:39,279,ELEVATED,GridOps_Station,GRID_OPERATOR,PMU_SYNC,False,ELEVATED,0.1419,38.3,False,0.7,1.0,0.65,MEDIUM,1.7426,1.5,1.1617,439.81,28,28,0,0.0
2024-01-01 00:04:39,279,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.1419,38.3,False,0.3,0.85,0.405,LOW,1.7426,1.5,1.1617,311.73,41,41,0,0.0
2024-01-01 00:04:39,279,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.1419,38.3,False,0.8,0.75,0.625,MEDIUM,1.7426,1.5,1.1617,426.74,79,79,0,0.0
2024-01-01 00:04:39,279,ELEVATED,AMI_Network_01,SMART_METER,TELEMETRY,False,ELEVATED,0.1419,38.3,False,0.2,0.45,0.235,LOW,1.7426,1.5,1.1617,222.85,95,95,0,0.0
2024-01-01 00:04:39,279,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.1419,38.3,False,0.3,0.35,0.255,LOW,1.7426,1.5,1.1617,233.31,60,60,0,0.0
2024-01-01 00:04:40,280,ELEVATED,GridOps_Station,GRID_OPERATOR,FREQUENCY_REGULATION,False,ELEVATED,0.1163,42.39,False,0.85,1.0,0.725,HIGH,1.7318,1.5,1.1546,476.67,24,24,0,0.0
2024-01-01 00:04:40,280,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.1163,42.39,False,0.3,0.85,0.405,LOW,1.7318,1.5,1.1546,310.41,41,41,0,0.0
2024-01-01 00:04:40,280,ELEVATED,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,ELEVATED,0.1163,42.39,False,0.85,0.75,0.65,MEDIUM,1.7318,1.5,1.1546,437.7,66,66,0,0.0
2024-01-01 00:04:40,280,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.1163,42.39,False,0.3,0.45,0.285,LOW,1.7318,1.5,1.1546,248.07,98,98,0,0.0
2024-01-01 00:04:40,280,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,MARKET_OPERATIONS,False,ELEVATED,0.1163,42.39,False,0.4,0.35,0.305,LOW,1.7318,1.5,1.1546,258.46,40,40,0,0.0
2024-01-01 00:04:41,281,ELEVATED,GridOps_Station,GRID_OPERATOR,PMU_SYNC,False,ELEVATED,0.1326,52.64,False,0.7,1.0,0.65,MEDIUM,1.7773,1.5,1.1848,446.57,28,28,0,0.0
2024-01-01 00:04:41,281,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.1326,52.64,False,0.3,0.85,0.405,LOW,1.7773,1.5,1.1848,315.94,42,42,0,0.0
2024-01-01 00:04:41,281,ELEVATED,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,ELEVATED,0.1326,52.64,False,0.85,0.75,0.65,MEDIUM,1.7773,1.5,1.1848,446.57,72,72,0,0.0
2024-01-01 00:04:41,281,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.1326,52.64,False,0.3,0.45,0.285,LOW,1.7773,1.5,1.1848,251.96,73,73,0,0.0
2024-01-01 00:04:41,281,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.1326,52.64,False,0.3,0.35,0.255,LOW,1.7773,1.5,1.1848,235.96,65,65,0,0.0
2024-01-01 00:04:42,282,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.1913,36.94,False,0.8,1.0,0.7,HIGH,1.783,1.5,1.1887,474.43,11,11,0,0.0
2024-01-01 00:04:42,282,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.1913,36.94,False,0.3,0.85,0.405,LOW,1.783,1.5,1.1887,316.63,57,57,0,0.0
2024-01-01 00:04:42,282,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.1913,36.94,False,0.8,0.75,0.625,MEDIUM,1.783,1.5,1.1887,434.31,57,57,0,0.0
2024-01-01 00:04:42,282,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.1913,36.94,False,0.3,0.45,0.285,LOW,1.783,1.5,1.1887,252.45,88,88,0,0.0
2024-01-01 00:04:42,282,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.1913,36.94,False,0.3,0.35,0.255,LOW,1.783,1.5,1.1887,236.4,62,62,0,0.0
2024-01-01 00:04:43,283,ELEVATED,GridOps_Station,GRID_OPERATOR,FREQUENCY_REGULATION,False,ELEVATED,0.1036,49.86,False,0.85,1.0,0.725,HIGH,1.7428,1.5,1.1619,479.06,25,25,0,0.0
2024-01-01 00:04:43,283,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.1036,49.86,False,0.3,0.85,0.405,LOW,1.7428,1.5,1.1619,311.75,48,48,0,0.0
2024-01-01 00:04:43,283,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.1036,49.86,False,0.8,0.75,0.625,MEDIUM,1.7428,1.5,1.1619,426.77,66,66,0,0.0
2024-01-01 00:04:43,283,ELEVATED,AMI_Network_01,SMART_METER,TELEMETRY,False,ELEVATED,0.1036,49.86,False,0.2,0.45,0.235,LOW,1.7428,1.5,1.1619,222.87,63,63,0,0.0
2024-01-01 00:04:43,283,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.1036,49.86,False,0.3,0.35,0.255,LOW,1.7428,1.5,1.1619,233.32,59,59,0,0.0
2024-01-01 00:04:44,284,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.1196,51.25,False,0.8,1.0,0.7,HIGH,1.7614,1.5,1.1743,469.89,20,20,0,0.0
2024-01-01 00:04:44,284,ELEVATED,Utility_API_01,UTILITY,MARKET_OPERATIONS,False,ELEVATED,0.1196,51.25,False,0.4,0.85,0.455,MEDIUM,1.7614,1.5,1.1743,340.43,47,47,0,0.0
2024-01-01 00:04:44,284,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.1196,51.25,False,0.8,0.75,0.625,MEDIUM,1.7614,1.5,1.1743,430.26,92,92,0,0.0
2024-01-01 00:04:44,284,ELEVATED,AMI_Network_01,SMART_METER,TELEMETRY,False,ELEVATED,0.1196,51.25,False,0.2,0.45,0.235,LOW,1.7614,1.5,1.1743,224.18,88,88,0,0.0
2024-01-01 00:04:44,284,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,MARKET_OPERATIONS,False,ELEVATED,0.1196,51.25,False,0.4,0.35,0.305,LOW,1.7614,1.5,1.1743,261.17,59,59,0,0.0
2024-01-01 00:04:45,285,ELEVATED,GridOps_Station,GRID_OPERATOR,FREQUENCY_REGULATION,False,ELEVATED,0.125,29.51,False,0.85,1.0,0.725,HIGH,1.701,1.5,1.134,469.97,19,19,0,0.0
2024-01-01 00:04:45,285,ELEVATED,Utility_API_01,UTILITY,MARKET_OPERATIONS,False,ELEVATED,0.125,29.51,False,0.4,0.85,0.455,MEDIUM,1.701,1.5,1.134,332.19,37,37,0,0.0
2024-01-01 00:04:45,285,ELEVATED,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,ELEVATED,0.125,29.51,False,0.85,0.75,0.65,MEDIUM,1.701,1.5,1.134,431.7,77,77,0,0.0
2024-01-01 00:04:45,285,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.125,29.51,False,0.3,0.45,0.285,LOW,1.701,1.5,1.134,245.44,73,73,0,0.0
2024-01-01 00:04:45,285,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,MARKET_OPERATIONS,False,ELEVATED,0.125,29.51,False,0.4,0.35,0.305,LOW,1.701,1.5,1.134,255.64,37,37,0,0.0
2024-01-01 00:04:46,286,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.1253,48.99,False,0.8,1.0,0.7,HIGH,1.7597,1.5,1.1731,469.54,21,21,0,0.0
2024-01-01 00:04:46,286,ELEVATED,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,ELEVATED,0.1253,48.99,False,0.9,0.85,0.705,HIGH,1.7597,1.5,1.1731,472.18,29,29,0,0.0
2024-01-01 00:04:46,286,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.1253,48.99,False,0.8,0.75,0.625,MEDIUM,1.7597,1.5,1.1731,429.94,78,78,0,0.0
2024-01-01 00:04:46,286,ELEVATED,AMI_Network_01,SMART_METER,TELEMETRY,False,ELEVATED,0.1253,48.99,False,0.2,0.45,0.235,LOW,1.7597,1.5,1.1731,224.06,83,83,0,0.0
2024-01-01 00:04:46,286,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.1253,48.99,False,0.3,0.35,0.255,LOW,1.7597,1.5,1.1731,234.62,65,65,0,0.0
2024-01-01 00:04:47,287,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.148,23.05,False,0.8,1.0,0.7,HIGH,1.7023,1.5,1.1349,457.48,25,25,0,0.0
2024-01-01 00:04:47,287,ELEVATED,Utility_API_01,UTILITY,MARKET_OPERATIONS,False,ELEVATED,0.148,23.05,False,0.4,0.85,0.455,MEDIUM,1.7023,1.5,1.1349,332.36,33,33,0,0.0
2024-01-01 00:04:47,287,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.148,23.05,False,0.8,0.75,0.625,MEDIUM,1.7023,1.5,1.1349,419.18,71,71,0,0.0
2024-01-01 00:04:47,287,ELEVATED,AMI_Network_01,SMART_METER,TELEMETRY,False,ELEVATED,0.148,23.05,False,0.2,0.45,0.235,LOW,1.7023,1.5,1.1349,220.01,92,92,0,0.0
2024-01-01 00:04:47,287,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.148,23.05,False,0.3,0.35,0.255,LOW,1.7023,1.5,1.1349,230.23,60,60,0,0.0
2024-01-01 00:04:48,288,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.1442,55.64,False,0.8,1.0,0.7,HIGH,1.7967,1.5,1.1978,477.31,39,39,0,0.0
2024-01-01 00:04:48,288,ELEVATED,Utility_API_01,UTILITY,MARKET_OPERATIONS,False,ELEVATED,0.1442,55.64,False,0.4,0.85,0.455,MEDIUM,1.7967,1.5,1.1978,345.25,48,48,0,0.0
2024-01-01 00:04:48,288,ELEVATED,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,ELEVATED,0.1442,55.64,False,0.85,0.75,0.65,MEDIUM,1.7967,1.5,1.1978,450.36,92,92,0,0.0
2024-01-01 00:04:48,288,ELEVATED,AMI_Network_01,SMART_METER,TELEMETRY,False,ELEVATED,0.1442,55.64,False,0.2,0.45,0.235,LOW,1.7967,1.5,1.1978,226.67,61,61,0,0.0
2024-01-01 00:04:48,288,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.1442,55.64,False,0.3,0.35,0.255,LOW,1.7967,1.5,1.1978,237.45,55,55,0,0.0
2024-01-01 00:04:49,289,ELEVATED,GridOps_Station,GRID_OPERATOR,FREQUENCY_REGULATION,False,ELEVATED,0.1554,32.21,False,0.85,1.0,0.725,HIGH,1.7364,1.5,1.1576,477.67,21,21,0,0.0
2024-01-01 00:04:49,289,ELEVATED,Utility_API_01,UTILITY,DEMAND_RESPONSE,False,ELEVATED,0.1554,32.21,False,0.9,0.85,0.705,HIGH,1.7364,1.5,1.1576,467.25,42,42,0,0.0
2024-01-01 00:04:49,289,ELEVATED,DER_Provider_01,DER_PROVIDER,DER_CONTROL,False,ELEVATED,0.1554,32.21,False,0.8,0.75,0.625,MEDIUM,1.7364,1.5,1.1576,425.57,93,93,0,0.0
2024-01-01 00:04:49,289,ELEVATED,AMI_Network_01,SMART_METER,METER_DATA,False,ELEVATED,0.1554,32.21,False,0.3,0.45,0.285,LOW,1.7364,1.5,1.1576,248.46,91,91,0,0.0
2024-01-01 00:04:49,289,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,MARKET_OPERATIONS,False,ELEVATED,0.1554,32.21,False,0.4,0.35,0.305,LOW,1.7364,1.5,1.1576,258.88,73,73,0,0.0
2024-01-01 00:04:50,290,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.1336,40.79,False,0.8,1.0,0.7,HIGH,1.7426,1.5,1.1617,465.95,22,22,0,0.0
2024-01-01 00:04:50,290,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.1336,40.79,False,0.3,0.85,0.405,LOW,1.7426,1.5,1.1617,311.73,29,29,0,0.0
2024-01-01 00:04:50,290,ELEVATED,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,ELEVATED,0.1336,40.79,False,0.85,0.75,0.65,MEDIUM,1.7426,1.5,1.1617,439.81,93,93,0,0.0
2024-01-01 00:04:50,290,ELEVATED,AMI_Network_01,SMART_METER,TELEMETRY,False,ELEVATED,0.1336,40.79,False,0.2,0.45,0.235,LOW,1.7426,1.5,1.1617,222.85,116,116,0,0.0
2024-01-01 00:04:50,290,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.1336,40.79,False,0.3,0.35,0.255,LOW,1.7426,1.5,1.1617,233.31,62,62,0,0.0
2024-01-01 00:04:51,291,ELEVATED,GridOps_Station,GRID_OPERATOR,DER_CONTROL,False,ELEVATED,0.1028,42.72,False,0.8,1.0,0.7,HIGH,1.7207,1.5,1.1471,461.35,25,25,0,0.0
2024-01-01 00:04:51,291,ELEVATED,Utility_API_01,UTILITY,METER_DATA,False,ELEVATED,0.1028,42.72,False,0.3,0.85,0.405,LOW,1.7207,1.5,1.1471,309.07,31,31,0,0.0
2024-01-01 00:04:51,291,ELEVATED,DER_Provider_01,DER_PROVIDER,FREQUENCY_REGULATION,False,ELEVATED,0.1028,42.72,False,0.85,0.75,0.65,MEDIUM,1.7207,1.5,1.1471,435.54,75,75,0,0.0
2024-01-01 00:04:51,291,ELEVATED,AMI_Network_01,SMART_METER,TELEMETRY,False,ELEVATED,0.1028,42.72,False,0.2,0.45,0.235,LOW,1.7207,1.5,1.1471,221.31,114,114,0,0.0
2024-01-01 00:04:51,291,ELEVATED,ThirdParty_Market_01,THIRD_PARTY,METER_DATA,False,ELEVATED,0.1028,42.72,False,0.3,0.35,0.255,LOW,1.7207,1.5,1.1471,231.63,77,77,0,0.0
