timestamp,step,scenario,client_id,incoming_req,alpha,z_score,z_score_norm,mu,sigma,refill_rate,tokens,accepted_req,rejected_req,rejection_rate
2024-01-01 00:07:32,452,Suspicious,AMI_Meter,18,0.4492,2.2906,0.7635,29.17,4.88,55.08,132.0,18,0,0.0
2024-01-01 00:07:32,452,Suspicious,PMU_Sensor,43,0.2011,0.7924,0.2641,49.37,8.04,79.89,107.0,43,0,0.0
2024-01-01 00:07:32,452,Suspicious,DER_Controller,41,0.1255,0.1823,0.0456,39.22,9.75,87.45,109.0,41,0,0.0
2024-01-01 00:07:32,452,Suspicious,EV_Charger_1,189,0.8167,2.4618,0.8206,64.63,50.52,18.33,0.0,18,170,0.903
2024-01-01 00:07:32,452,Suspicious,EV_Charger_2,34,0.3221,0.7802,0.2601,29.77,5.42,67.79,116.0,34,0,0.0
2024-01-01 00:07:33,453,Suspicious,AMI_Meter,33,0.3927,0.7828,0.2609,29.18,4.88,60.73,117.0,33,0,0.0
2024-01-01 00:07:33,453,Suspicious,PMU_Sensor,54,0.1983,0.5749,0.1916,49.38,8.03,80.17,96.0,54,0,0.0
2024-01-01 00:07:33,453,Suspicious,DER_Controller,37,0.1084,0.2278,0.0569,39.22,9.74,89.16,113.0,37,0,0.0
2024-01-01 00:07:33,453,Suspicious,EV_Charger_1,141,0.7223,1.5062,0.5021,64.8,50.59,27.77,0.0,27,113,0.8031
2024-01-01 00:07:33,453,Suspicious,EV_Charger_2,29,0.2396,0.1415,0.0472,29.77,5.42,76.04,121.0,29,0,0.0
2024-01-01 00:07:34,454,Suspicious,AMI_Meter,32,0.3326,0.5769,0.1923,29.19,4.87,66.74,118.0,32,0,0.0
2024-01-01 00:07:34,454,Suspicious,PMU_Sensor,41,0.2429,1.0408,0.3469,49.36,8.03,75.71,109.0,41,0,0.0
2024-01-01 00:07:34,454,Suspicious,DER_Controller,46,0.1247,0.6953,0.1738,39.23,9.73,87.53,104.0,46,0,0.0
2024-01-01 00:07:34,454,Suspicious,EV_Charger_1,224,0.8056,3.1097,1.0,65.15,51.08,19.44,0.0,19,204,0.9132
2024-01-01 00:07:34,454,Suspicious,EV_Charger_2,32,0.2089,0.4117,0.1372,29.77,5.41,79.11,118.0,32,0,0.0
2024-01-01 00:07:35,455,Suspicious,AMI_Meter,14,0.5328,3.081,1.0,29.16,4.92,46.72,136.0,14,0,0.0
2024-01-01 00:07:35,455,Suspicious,PMU_Sensor,39,0.2986,1.286,0.4287,49.34,8.04,70.14,111.0,39,0,0.0
2024-01-01 00:07:35,455,Suspicious,DER_Controller,58,0.2134,1.9184,0.4796,39.27,9.76,78.66,92.0,58,0,0.0
2024-01-01 00:07:35,455,Suspicious,EV_Charger_1,181,0.7892,2.2527,0.7509,65.41,51.31,21.08,0.0,21,159,0.8835
2024-01-01 00:07:35,455,Suspicious,EV_Charger_2,20,0.3259,1.7968,0.5989,29.75,5.43,67.41,130.0,20,0,0.0
2024-01-01 00:07:36,456,Suspicious,AMI_Meter,36,0.5117,1.3869,0.4623,29.17,4.92,48.83,114.0,36,0,0.0
2024-01-01 00:07:36,456,Suspicious,PMU_Sensor,50,0.2172,0.082,0.0273,49.34,8.03,78.28,100.0,50,0,0.0
2024-01-01 00:07:36,456,Suspicious,DER_Controller,51,0.235,1.1981,0.2995,39.3,9.77,76.5,99.0,51,0,0.0
2024-01-01 00:07:36,456,Suspicious,EV_Charger_1,207,0.8258,2.7337,0.9112,65.72,51.68,17.42,0.0,17,189,0.9159
2024-01-01 00:07:36,456,Suspicious,EV_Charger_2,34,0.3063,0.7818,0.2606,29.76,5.42,69.37,116.0,34,0,0.0
2024-01-01 00:07:37,457,Suspicious,AMI_Meter,31,0.3953,0.371,0.1237,29.17,4.92,60.47,119.0,31,0,0.0
2024-01-01 00:07:37,457,Suspicious,PMU_Sensor,55,0.2224,0.7034,0.2345,49.35,8.03,77.76,95.0,55,0,0.0
2024-01-01 00:07:37,457,Suspicious,DER_Controller,62,0.3205,2.3083,0.5771,39.35,9.81,67.95,88.0,62,0,0.0
2024-01-01 00:07:37,457,Suspicious,EV_Charger_1,229,0.8781,3.122,1.0,66.07,52.19,12.19,0.0,12,216,0.9468
2024-01-01 00:07:37,457,Suspicious,EV_Charger_2,22,0.357,1.4258,0.4753,29.74,5.43,64.3,128.0,22,0,0.0
2024-01-01 00:07:38,458,Suspicious,AMI_Meter,32,0.334,0.5735,0.1912,29.18,4.92,66.6,118.0,32,0,0.0
2024-01-01 00:07:38,458,Suspicious,PMU_Sensor,59,0.2755,1.1985,0.3995,49.37,8.03,72.45,91.0,59,0,0.0
2024-01-01 00:07:38,458,Suspicious,DER_Controller,52,0.3207,1.2855,0.3214,39.38,9.82,67.93,98.0,52,0,0.0
2024-01-01 00:07:38,458,Suspicious,EV_Charger_1,187,0.8448,2.3012,0.7671,66.34,52.43,15.52,0.0,15,171,0.917
2024-01-01 00:07:38,458,Suspicious,EV_Charger_2,38,0.4014,1.5152,0.5051,29.76,5.44,59.86,112.0,38,0,0.0
2024-01-01 00:07:39,459,Suspicious,AMI_Meter,34,0.3316,0.9782,0.3261,29.19,4.92,66.84,116.0,34,0,0.0
2024-01-01 00:07:39,459,Suspicious,PMU_Sensor,70,0.4476,2.5472,0.8491,49.42,8.08,55.24,76.24,70,0,0.0
2024-01-01 00:07:39,459,Suspicious,DER_Controller,32,0.2874,0.75,0.1875,39.36,9.82,71.26,118.0,32,0,0.0
2024-01-01 00:07:39,459,Suspicious,EV_Charger_1,186,0.818,2.2669,0.7556,66.6,52.67,18.2,0.0,18,167,0.9022
2024-01-01 00:07:39,459,Suspicious,EV_Charger_2,30,0.2854,0.044,0.0147,29.76,5.43,71.46,120.0,30,0,0.0
2024-01-01 00:07:40,460,Suspicious,AMI_Meter,27,0.2767,0.4452,0.1484,29.19,4.91,72.33,123.0,27,0,0.0
2024-01-01 00:07:40,460,Suspicious,PMU_Sensor,42,0.405,0.9165,0.3055,49.4,8.08,59.5,93.74,42,0,0.0
2024-01-01 00:07:40,460,Suspicious,DER_Controller,12,0.3881,2.7614,0.6903,39.3,9.89,61.19,138.0,12,0,0.0
2024-01-01 00:07:40,460,Suspicious,EV_Charger_1,189,0.8034,2.3078,0.7693,66.86,52.92,19.66,0.0,19,169,0.896
2024-01-01 00:07:40,460,Suspicious,EV_Charger_2,34,0.2777,0.779,0.2597,29.77,5.43,72.23,116.0,34,0,0.0
2024-01-01 00:07:41,461,Suspicious,AMI_Meter,27,0.2381,0.4446,0.1482,29.18,4.91,76.19,123.0,27,0,0.0
2024-01-01 00:07:41,461,Suspicious,PMU_Sensor,65,0.4756,1.9208,0.6403,49.44,8.1,52.44,81.19,65,0,0.0
2024-01-01 00:07:41,461,Suspicious,DER_Controller,40,0.2955,0.0706,0.0176,39.3,9.88,70.45,110.0,40,0,0.0
2024-01-01 00:07:41,461,Suspicious,EV_Charger_1,243,0.8624,3.2853,1.0,67.24,53.5,13.76,0.0,13,229,0.9434
2024-01-01 00:07:41,461,Suspicious,EV_Charger_2,33,0.2538,0.594,0.198,29.78,5.43,74.62,117.0,33,0,0.0
2024-01-01 00:07:42,462,Suspicious,AMI_Meter,34,0.2647,0.9798,0.3266,29.19,4.91,73.53,116.0,34,0,0.0
2024-01-01 00:07:42,462,Suspicious,PMU_Sensor,52,0.3645,0.3159,0.1053,49.44,8.09,63.55,92.74,52,0,0.0
2024-01-01 00:07:42,462,Suspicious,DER_Controller,53,0.308,1.3825,0.3456,39.33,9.89,69.2,97.0,53,0,0.0
2024-01-01 00:07:42,462,Suspicious,EV_Charger_1,206,0.8609,2.5722,0.8574,67.54,53.83,13.91,0.0,13,192,0.9325
2024-01-01 00:07:42,462,Suspicious,EV_Charger_2,34,0.2553,0.7769,0.259,29.79,5.42,74.47,116.0,34,0,0.0
2024-01-01 00:07:43,463,Suspicious,AMI_Meter,31,0.2221,0.368,0.1227,29.2,4.9,77.79,119.0,31,0,0.0
2024-01-01 00:07:43,463,Suspicious,PMU_Sensor,47,0.2853,0.3014,0.1005,49.44,8.09,71.47,103.0,47,0,0.0
2024-01-01 00:07:43,463,Suspicious,DER_Controller,44,0.2605,0.4715,0.1179,39.34,9.88,73.95,106.0,44,0,0.0
2024-01-01 00:07:43,463,Suspicious,EV_Charger_1,274,0.9026,3.7719,1.0,67.99,54.62,9.74,0.0,9,264,0.9645
2024-01-01 00:07:43,463,Suspicious,EV_Charger_2,30,0.1827,0.0394,0.0131,29.79,5.42,81.73,120.0,30,0,0.0
2024-01-01 00:07:44,464,Suspicious,AMI_Meter,32,0.2126,0.5711,0.1904,29.2,4.9,78.74,118.0,32,0,0.0
2024-01-01 00:07:44,464,Suspicious,PMU_Sensor,60,0.3299,1.3024,0.4341,49.46,8.09,67.01,90.0,60,0,0.0
2024-01-01 00:07:44,464,Suspicious,DER_Controller,51,0.2689,1.1771,0.2943,39.37,9.88,73.11,99.0,51,0,0.0
2024-01-01 00:07:44,464,Suspicious,EV_Charger_1,206,0.8825,2.507,0.8357,68.28,54.93,11.75,0.0,11,194,0.943
2024-01-01 00:07:44,464,Suspicious,EV_Charger_2,17,0.3622,2.3436,0.7812,29.76,5.44,63.78,133.0,17,0,0.0
2024-01-01 00:07:45,465,Suspicious,AMI_Meter,32,0.2058,0.5703,0.1901,29.21,4.9,79.42,118.0,32,0,0.0
2024-01-01 00:07:45,465,Suspicious,PMU_Sensor,32,0.4454,2.1446,0.7149,49.42,8.12,55.46,113.46,32,0,0.0
2024-01-01 00:07:45,465,Suspicious,DER_Controller,54,0.2939,1.4757,0.3689,39.4,9.89,70.61,96.0,54,0,0.0
2024-01-01 00:07:45,465,Suspicious,EV_Charger_1,212,0.8772,2.5944,0.8648,68.59,55.28,12.28,0.0,12,199,0.9421
2024-01-01 00:07:45,465,Suspicious,EV_Charger_2,37,0.3862,1.3261,0.442,29.77,5.45,61.38,113.0,37,0,0.0
2024-01-01 00:07:46,466,Suspicious,AMI_Meter,25,0.2299,0.858,0.286,29.2,4.89,77.01,125.0,25,0,0.0
2024-01-01 00:07:46,466,Suspicious,PMU_Sensor,37,0.4642,1.5237,0.5079,49.4,8.14,53.58,113.0,37,0,0.0
2024-01-01 00:07:46,466,Suspicious,DER_Controller,42,0.2369,0.2626,0.0656,39.4,9.88,76.31,108.0,42,0,0.0
2024-01-01 00:07:46,466,Suspicious,EV_Charger_1,207,0.8625,2.4846,0.8282,68.89,55.59,13.75,0.0,13,193,0.9336
2024-01-01 00:07:46,466,Suspicious,EV_Charger_2,29,0.2845,0.142,0.0473,29.77,5.44,71.55,121.0,29,0,0.0
2024-01-01 00:07:47,467,Suspicious,AMI_Meter,30,0.1773,0.1635,0.0545,29.2,4.89,82.27,120.0,30,0,0.0
2024-01-01 00:07:47,467,Suspicious,PMU_Sensor,72,0.6002,2.7528,0.9176,49.44,8.19,39.98,78.0,72,0,0.0
2024-01-01 00:07:47,467,Suspicious,DER_Controller,48,0.2319,0.8679,0.217,39.42,9.88,76.81,102.0,48,0,0.0
2024-01-01 00:07:47,467,Suspicious,EV_Charger_1,242,0.9038,3.0791,1.0,69.26,56.1,9.62,0.0,9,232,0.9602
2024-01-01 00:07:47,467,Suspicious,EV_Charger_2,37,0.3315,1.3238,0.4413,29.79,5.45,66.85,113.0,37,0,0.0
2024-01-01 00:07:48,468,Suspicious,AMI_Meter,37,0.283,1.5893,0.5298,29.22,4.9,71.7,113.0,37,0,0.0
2024-01-01 00:07:48,468,Suspicious,PMU_Sensor,48,0.4377,0.1761,0.0587,49.44,8.19,56.23,86.23,48,0,0.0
2024-01-01 00:07:48,468,Suspicious,DER_Controller,19,0.3024,2.0551,0.5138,39.38,9.92,69.76,131.0,19,0,0.0
2024-01-01 00:07:48,468,Suspicious,EV_Charger_1,204,0.8711,2.3846,0.7949,69.55,56.39,12.89,0.0,12,191,0.9368
2024-01-01 00:07:48,468,Suspicious,EV_Charger_2,36,0.3458,1.1375,0.3792,29.8,5.45,65.42,114.0,36,0,0.0
2024-01-01 00:07:49,469,Suspicious,AMI_Meter,25,0.2841,0.8597,0.2866,29.21,4.9,71.59,125.0,25,0,0.0
2024-01-01 00:07:49,469,Suspicious,PMU_Sensor,48,0.324,0.1759,0.0586,49.44,8.18,67.6,102.0,48,0,0.0
2024-01-01 00:07:49,469,Suspicious,DER_Controller,33,0.2669,0.6424,0.1606,39.37,9.91,73.31,117.0,33,0,0.0
2024-01-01 00:07:49,469,Suspicious,EV_Charger_1,258,0.9098,3.2997,1.0,69.95,56.99,9.02,0.0,9,248,0.965
2024-01-01 00:07:49,469,Suspicious,EV_Charger_2,36,0.3556,1.1347,0.3782,29.81,5.45,64.44,114.0,36,0,0.0
2024-01-01 00:07:50,470,Suspicious,AMI_Meter,33,0.2762,0.7732,0.2577,29.22,4.89,72.38,117.0,33,0,0.0
2024-01-01 00:07:50,470,Suspicious,PMU_Sensor,54,0.2825,0.5571,0.1857,49.45,8.17,71.75,96.0,54,0,0.0
2024-01-01 00:07:50,470,Suspicious,DER_Controller,39,0.2025,0.0369,0.0092,39.37,9.9,79.75,111.0,39,0,0.0
2024-01-01 00:07:50,470,Suspicious,EV_Charger_1,218,0.8945,2.5766,0.8589,70.26,57.34,10.55,0.0,10,207,0.9516
2024-01-01 00:07:50,470,Suspicious,EV_Charger_2,24,0.3553,1.0644,0.3548,29.8,5.45,64.47,126.0,24,0,0.0
2024-01-01 00:07:51,471,Suspicious,AMI_Meter,19,0.4009,2.0761,0.692,29.19,4.91,59.91,131.0,19,0,0.0
2024-01-01 00:07:51,471,Suspicious,PMU_Sensor,51,0.2167,0.1897,0.0632,49.45,8.16,78.33,99.0,51,0,0.0
2024-01-01 00:07:51,471,Suspicious,DER_Controller,43,0.1748,0.3667,0.0917,39.37,9.89,82.52,107.0,43,0,0.0
2024-01-01 00:07:51,471,Suspicious,EV_Charger_1,251,0.9261,3.1161,1.0,70.64,57.88,7.39,0.0,7,243,0.9706
2024-01-01 00:07:51,471,Suspicious,EV_Charger_2,41,0.453,2.0427,0.6809,29.83,5.47,54.7,109.0,41,0,0.0
2024-01-01 00:07:52,472,Suspicious,AMI_Meter,37,0.439,1.5835,0.5278,29.21,4.92,56.1,113.0,37,0,0.0
2024-01-01 00:07:52,472,Suspicious,PMU_Sensor,42,0.2428,0.9111,0.3037,49.44,8.16,75.72,108.0,42,0,0.0
2024-01-01 00:07:52,472,Suspicious,DER_Controller,36,0.1524,0.3406,0.0852,39.37,9.88,84.76,114.0,36,0,0.0
2024-01-01 00:07:52,472,Suspicious,EV_Charger_1,229,0.9195,2.7117,0.9039,70.98,58.27,8.05,0.0,8,220,0.9648
2024-01-01 00:07:52,472,Suspicious,EV_Charger_2,47,0.6171,3.104,1.0,29.86,5.52,38.29,100.29,47,0,0.0
2024-01-01 00:07:53,473,Suspicious,AMI_Meter,37,0.4651,1.5777,0.5259,29.23,4.93,53.49,113.0,37,0,0.0
2024-01-01 00:07:53,473,Suspicious,PMU_Sensor,58,0.2747,1.0471,0.349,49.45,8.16,72.53,92.0,58,0,0.0
2024-01-01 00:07:53,473,Suspicious,DER_Controller,36,0.1356,0.3402,0.0851,39.36,9.87,86.44,114.0,36,0,0.0
2024-01-01 00:07:53,473,Suspicious,EV_Charger_1,186,0.84,1.9637,0.6546,71.22,58.45,16.0,0.0,16,169,0.914
2024-01-01 00:07:53,473,Suspicious,EV_Charger_2,36,0.5429,1.109,0.3697,29.88,5.52,45.71,110.0,36,0,0.0
2024-01-01 00:07:54,474,Suspicious,AMI_Meter,24,0.4314,1.0588,0.3529,29.22,4.93,56.86,126.0,24,0,0.0
2024-01-01 00:07:54,474,Suspicious,PMU_Sensor,48,0.2101,0.1779,0.0593,49.45,8.15,78.99,102.0,48,0,0.0
2024-01-01 00:07:54,474,Suspicious,DER_Controller,38,0.1103,0.1375,0.0344,39.36,9.86,88.97,112.0,38,0,0.0
2024-01-01 00:07:54,474,Suspicious,EV_Charger_1,267,0.888,3.307,1.0,71.63,59.08,11.2,0.0,11,255,0.9581
2024-01-01 00:07:54,474,Suspicious,EV_Charger_2,29,0.3958,0.1584,0.0528,29.87,5.52,60.42,121.0,29,0,0.0
2024-01-01 00:07:55,475,Suspicious,AMI_Meter,17,0.5481,2.4611,0.8204,29.19,4.95,45.19,133.0,17,0,0.0
2024-01-01 00:07:55,475,Suspicious,PMU_Sensor,54,0.2028,0.5572,0.1857,49.46,8.15,79.72,96.0,54,0,0.0
2024-01-01 00:07:55,475,Suspicious,DER_Controller,33,0.1229,0.6435,0.1609,39.34,9.86,87.71,117.0,33,0,0.0
2024-01-01 00:07:55,475,Suspicious,EV_Charger_1,218,0.8675,2.4591,0.8197,71.94,59.39,13.25,0.0,13,204,0.9392
2024-01-01 00:07:55,475,Suspicious,EV_Charger_2,31,0.2975,0.2039,0.068,29.88,5.51,70.25,119.0,31,0,0.0
2024-01-01 00:07:56,476,Suspicious,AMI_Meter,28,0.4077,0.2402,0.0801,29.19,4.95,59.23,122.0,28,0,0.0
2024-01-01 00:07:56,476,Suspicious,PMU_Sensor,56,0.2221,0.8013,0.2671,49.47,8.14,77.79,94.0,56,0,0.0
2024-01-01 00:07:56,476,Suspicious,DER_Controller,24,0.1891,1.5511,0.3878,39.31,9.87,81.09,126.0,24,0,0.0
2024-01-01 00:07:56,476,Suspicious,EV_Charger_1,200,0.8216,2.1434,0.7145,72.21,59.62,17.84,0.0,17,182,0.9108
2024-01-01 00:07:56,476,Suspicious,EV_Charger_2,36,0.3191,1.1086,0.3695,29.89,5.51,68.09,114.0,36,0,0.0
2024-01-01 00:07:57,477,Suspicious,AMI_Meter,26,0.3497,0.6434,0.2145,29.18,4.95,65.03,124.0,26,0,0.0
2024-01-01 00:07:57,477,Suspicious,PMU_Sensor,37,0.3081,1.5262,0.5087,49.45,8.16,69.19,113.0,37,0,0.0
2024-01-01 00:07:57,477,Suspicious,DER_Controller,46,0.1841,0.6767,0.1692,39.32,9.86,81.59,104.0,46,0,0.0
2024-01-01 00:07:57,477,Suspicious,EV_Charger_1,255,0.8751,3.0329,1.0,72.59,60.14,12.49,0.0,12,242,0.951
2024-01-01 00:07:57,477,Suspicious,EV_Charger_2,31,0.2435,0.2013,0.0671,29.89,5.51,75.65,119.0,31,0,0.0
2024-01-01 00:07:58,478,Suspicious,AMI_Meter,20,0.4296,1.848,0.616,29.16,4.96,57.04,130.0,20,0,0.0
2024-01-01 00:07:58,478,Suspicious,PMU_Sensor,55,0.2836,0.6797,0.2266,49.46,8.15,71.64,95.0,55,0,0.0
2024-01-01 00:07:58,478,Suspicious,DER_Controller,23,0.2411,1.6484,0.4121,39.29,9.88,75.89,127.0,23,0,0.0
2024-01-01 00:07:58,478,Suspicious,EV_Charger_1,229,0.8706,2.5797,0.8599,72.92,60.5,12.94,0.0,12,216,0.9435
2024-01-01 00:07:58,478,Suspicious,EV_Charger_2,26,0.241,0.7055,0.2352,29.88,5.5,75.9,124.0,26,0,0.0
2024-01-01 00:07:59,479,Suspicious,AMI_Meter,24,0.4046,1.039,0.3463,29.15,4.96,59.54,126.0,24,0,0.0
2024-01-01 00:07:59,479,Suspicious,PMU_Sensor,46,0.2409,0.4239,0.1413,49.45,8.14,75.91,104.0,46,0,0.0
2024-01-01 00:07:59,479,Suspicious,DER_Controller,38,0.189,0.1304,0.0326,39.29,9.87,81.1,112.0,38,0,0.0
2024-01-01 00:07:59,479,Suspicious,EV_Charger_1,199,0.8166,2.0723,0.6908,73.18,60.71,18.34,0.0,18,180,0.9078
2024-01-01 00:07:59,479,Suspicious,EV_Charger_2,35,0.2615,0.9278,0.3093,29.89,5.5,73.85,115.0,35,0,0.0
2024-01-01 00:08:00,480,Suspicious,AMI_Meter,27,0.3266,0.4335,0.1445,29.15,4.95,67.34,123.0,27,0,0.0
2024-01-01 00:08:00,480,Suspicious,PMU_Sensor,57,0.2611,0.925,0.3083,49.47,8.14,73.89,93.0,57,0,0.0
2024-01-01 00:08:00,480,Suspicious,DER_Controller,42,0.1589,0.2744,0.0686,39.29,9.86,84.11,108.0,42,0,0.0
2024-01-01 00:08:00,480,Suspicious,EV_Charger_1,198,0.7761,2.0448,0.6816,73.44,60.92,22.39,0.0,22,175,0.8869
2024-01-01 00:08:00,480,Suspicious,EV_Charger_2,26,0.2537,0.7064,0.2355,29.89,5.5,74.63,124.0,26,0,0.0
2024-01-01 00:08:01,481,Suspicious,AMI_Meter,21,0.3924,1.6382,0.5461,29.13,4.96,60.76,129.0,21,0,0.0
2024-01-01 00:08:01,481,Suspicious,PMU_Sensor,52,0.2139,0.3106,0.1035,49.47,8.14,78.61,98.0,52,0,0.0
2024-01-01 00:08:01,481,Suspicious,DER_Controller,36,0.14,0.3335,0.0834,39.29,9.85,86.0,114.0,36,0,0.0
2024-01-01 00:08:01,481,Suspicious,EV_Charger_1,143,0.6572,1.1392,0.3797,73.59,60.94,34.28,0.0,34,108,0.7603
2024-01-01 00:08:01,481,Suspicious,EV_Charger_2,28,0.2118,0.3424,0.1141,29.88,5.5,78.82,122.0,28,0,0.0
2024-01-01 00:08:02,482,Suspicious,AMI_Meter,25,0.3578,0.8308,0.2769,29.12,4.96,64.22,125.0,25,0,0.0
2024-01-01 00:08:02,482,Suspicious,PMU_Sensor,62,0.3031,1.5344,0.5115,49.5,8.15,69.69,88.0,62,0,0.0
2024-01-01 00:08:02,482,Suspicious,DER_Controller,22,0.2142,1.7469,0.4367,39.25,9.88,78.58,128.0,22,0,0.0
2024-01-01 00:08:02,482,Suspicious,EV_Charger_1,175,0.6258,1.6578,0.5526,73.8,61.05,37.42,0.0,37,137,0.7862
2024-01-01 00:08:02,482,Suspicious,EV_Charger_2,38,0.2955,1.4724,0.4908,29.9,5.5,70.45,112.0,38,0,0.0
2024-01-01 00:08:03,483,Suspicious,AMI_Meter,36,0.3886,1.382,0.4607,29.14,4.97,61.14,114.0,36,0,0.0
2024-01-01 00:08:03,483,Suspicious,PMU_Sensor,44,0.2796,0.6739,0.2246,49.49,8.14,72.04,106.0,44,0,0.0
2024-01-01 00:08:03,483,Suspicious,DER_Controller,33,0.2001,0.632,0.158,39.24,9.87,79.99,117.0,33,0,0.0
2024-01-01 00:08:03,483,Suspicious,EV_Charger_1,244,0.7144,2.7631,0.921,74.15,61.47,28.56,0.0,28,215,0.8829
2024-01-01 00:08:03,483,Suspicious,EV_Charger_2,18,0.4218,2.1499,0.7166,29.87,5.52,57.82,132.0,18,0,0.0
2024-01-01 00:08:04,484,Suspicious,AMI_Meter,20,0.4552,1.8314,0.6105,29.12,4.98,54.48,130.0,20,0,0.0
2024-01-01 00:08:04,484,Suspicious,PMU_Sensor,47,0.2262,0.3052,0.1017,49.48,8.13,77.38,103.0,47,0,0.0
2024-01-01 00:08:04,484,Suspicious,DER_Controller,55,0.2496,1.5913,0.3978,39.27,9.88,75.04,95.0,55,0,0.0
2024-01-01 00:08:04,484,Suspicious,EV_Charger_1,210,0.7197,2.1967,0.7322,74.43,61.72,28.03,0.0,28,181,0.8665
2024-01-01 00:08:04,484,Suspicious,EV_Charger_2,32,0.3337,0.3845,0.1282,29.88,5.52,66.63,118.0,32,0,0.0
2024-01-01 00:08:05,485,Suspicious,AMI_Meter,35,0.4365,1.1787,0.3929,29.13,4.98,56.35,115.0,35,0,0.0
2024-01-01 00:08:05,485,Suspicious,PMU_Sensor,66,0.3603,2.0198,0.6733,49.52,8.16,63.97,84.0,66,0,0.0
2024-01-01 00:08:05,485,Suspicious,DER_Controller,34,0.2205,0.5325,0.1331,39.26,9.88,77.95,116.0,34,0,0.0
2024-01-01 00:08:05,485,Suspicious,EV_Charger_1,225,0.746,2.4224,0.8075,74.74,62.03,25.4,0.0,25,199,0.8871
2024-01-01 00:08:05,485,Suspicious,EV_Charger_2,42,0.452,2.1836,0.7279,29.9,5.54,54.8,108.0,42,0,0.0
2024-01-01 00:08:06,486,Suspicious,AMI_Meter,22,0.4483,1.427,0.4757,29.11,4.99,55.17,128.0,22,0,0.0
2024-01-01 00:08:06,486,Suspicious,PMU_Sensor,58,0.356,1.0373,0.3458,49.53,8.16,64.4,90.4,58,0,0.0
2024-01-01 00:08:06,486,Suspicious,DER_Controller,29,0.2301,1.0365,0.2591,39.24,9.88,76.99,121.0,29,0,0.0
2024-01-01 00:08:06,486,Suspicious,EV_Charger_1,230,0.7707,2.4844,0.8281,75.06,62.37,22.93,0.0,22,207,0.9003
2024-01-01 00:08:06,486,Suspicious,EV_Charger_2,30,0.3181,0.0174,0.0058,29.9,5.53,68.19,120.0,30,0,0.0
2024-01-01 00:08:07,487,Suspicious,AMI_Meter,25,0.3962,0.8239,0.2746,29.11,4.98,60.38,125.0,25,0,0.0
2024-01-01 00:08:07,487,Suspicious,PMU_Sensor,42,0.3413,0.9213,0.3071,49.52,8.16,65.87,108.0,42,0,0.0
2024-01-01 00:08:07,487,Suspicious,DER_Controller,42,0.19,0.2793,0.0698,39.24,9.87,81.0,108.0,42,0,0.0
2024-01-01 00:08:07,487,Suspicious,EV_Charger_1,261,0.8346,2.9516,0.9839,75.44,62.87,16.54,0.0,16,244,0.9366
2024-01-01 00:08:07,487,Suspicious,EV_Charger_2,31,0.2425,0.1979,0.066,29.91,5.53,75.75,119.0,31,0,0.0
2024-01-01 00:08:08,488,Suspicious,AMI_Meter,30,0.2952,0.1791,0.0597,29.11,4.98,70.48,120.0,30,0,0.0
2024-01-01 00:08:08,488,Suspicious,PMU_Sensor,54,0.2938,0.5485,0.1828,49.53,8.15,70.62,96.0,54,0,0.0
2024-01-01 00:08:08,488,Suspicious,DER_Controller,30,0.201,0.9349,0.2337,39.22,9.87,79.9,120.0,30,0,0.0
2024-01-01 00:08:08,488,Suspicious,EV_Charger_1,254,0.8657,2.8142,0.9381,75.8,63.32,13.43,0.0,13,240,0.9471
2024-01-01 00:08:08,488,Suspicious,EV_Charger_2,36,0.2797,1.0998,0.3666,29.92,5.53,72.03,114.0,36,0,0.0
2024-01-01 00:08:09,489,Suspicious,AMI_Meter,43,0.4832,2.7651,0.9217,29.14,5.01,51.68,107.0,43,0,0.0
2024-01-01 00:08:09,489,Suspicious,PMU_Sensor,46,0.2488,0.4321,0.144,49.52,8.15,75.12,104.0,46,0,0.0
2024-01-01 00:08:09,489,Suspicious,DER_Controller,35,0.1775,0.4277,0.1069,39.22,9.86,82.25,115.0,35,0,0.0
2024-01-01 00:08:09,489,Suspicious,EV_Charger_1,256,0.8879,2.8197,0.9399,76.17,63.78,11.21,0.0,11,244,0.9562
2024-01-01 00:08:09,489,Suspicious,EV_Charger_2,36,0.3055,1.0973,0.3658,29.93,5.53,69.45,114.0,36,0,0.0
2024-01-01 00:08:10,490,Suspicious,AMI_Meter,27,0.3808,0.4257,0.1419,29.13,5.01,61.92,123.0,27,0,0.0
2024-01-01 00:08:10,490,Suspicious,PMU_Sensor,46,0.2173,0.4316,0.1439,49.51,8.14,78.27,104.0,46,0,0.0
2024-01-01 00:08:10,490,Suspicious,DER_Controller,45,0.1697,0.5858,0.1465,39.23,9.85,83.03,105.0,45,0,0.0
2024-01-01 00:08:10,490,Suspicious,EV_Charger_1,202,0.8179,1.9632,0.6544,76.43,63.96,18.21,0.0,18,183,0.9098
2024-01-01 00:08:10,490,Suspicious,EV_Charger_2,29,0.2307,0.1681,0.056,29.93,5.53,76.93,121.0,29,0,0.0
2024-01-01 00:08:11,491,Suspicious,AMI_Meter,30,0.2839,0.173,0.0577,29.13,5.0,71.61,120.0,30,0,0.0
2024-01-01 00:08:11,491,Suspicious,PMU_Sensor,57,0.2439,0.9179,0.306,49.53,8.14,75.61,93.0,57,0,0.0
2024-01-01 00:08:11,491,Suspicious,DER_Controller,33,0.1667,0.6312,0.1578,39.22,9.85,83.33,117.0,33,0,0.0
