timestamp,step,scenario,node_id,node_type,region,L_base,proximity_score,phi_e,load_e,availability,mtd_factor,gossip_adj,is_gossip_step,L_e,L_global,incoming_req,accepted_req,rejected_req,rejection_rate,tokens,mtd_active
2024-01-01 00:04:29,269,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3074,1,1.0,1.0,0,1246.75,724.7,246,246,0,0.0,1000.75,0
2024-01-01 00:04:29,269,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.7931,1,1.0,1.0,0,310.4,724.7,1031,310,721,0.6993,0.4,0
2024-01-01 00:04:29,269,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.8706,1,1.0,0.9,0,139.76,724.7,924,139,785,0.8496,0.76,0
2024-01-01 00:04:29,269,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.7962,1,1.0,0.9,0,146.71,724.7,772,146,626,0.8109,0.71,0
2024-01-01 00:04:29,269,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.3348,1,1.0,1.0,0,532.17,724.7,92,92,0,0.0,440.17,0
2024-01-01 00:04:30,270,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.4057,1,1.0,1.0,1,1188.63,697.57,174,174,0,0.0,1014.63,0
2024-01-01 00:04:30,270,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3374,1,1.0,1.0,1,1192.74,697.57,189,189,0,0.0,1003.74,0
2024-01-01 00:04:30,270,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.8356,1,1.0,1.0,1,246.64,697.57,1004,246,758,0.755,0.64,0
2024-01-01 00:04:30,270,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.7955,1,1.0,0.9,1,220.87,697.57,868,220,648,0.7465,0.87,0
2024-01-01 00:04:30,270,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8743,1,1.0,0.9,1,90.54,697.57,791,90,701,0.8862,0.54,0
2024-01-01 00:04:30,270,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.3135,1,1.0,1.0,1,549.22,697.57,109,109,0,0.0,440.22,0
2024-01-01 00:04:31,271,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.2797,1,1.0,1.0,0,1440.52,731.6,173,173,0,0.0,1267.52,0
2024-01-01 00:04:31,271,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.4283,1,1.0,1.0,0,1029.05,731.6,219,219,0,0.0,810.05,0
2024-01-01 00:04:31,271,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.7978,1,1.0,1.0,0,303.33,731.6,912,303,609,0.6678,0.33,0
2024-01-01 00:04:31,271,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.8005,1,1.0,0.9,0,215.44,731.6,740,215,525,0.7095,0.44,0
2024-01-01 00:04:31,271,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8176,1,1.0,0.9,0,131.31,731.6,726,131,595,0.8196,0.31,0
2024-01-01 00:04:31,271,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.3658,1,1.0,1.0,0,507.38,731.6,134,134,0,0.0,373.38,0
2024-01-01 00:04:32,272,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3255,1,1.0,1.0,0,1349.05,770.04,232,232,0,0.0,1117.05,0
2024-01-01 00:04:32,272,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3998,1,1.0,1.0,0,1080.44,770.04,220,220,0,0.0,860.44,0
2024-01-01 00:04:32,272,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.655,1,1.0,1.0,0,517.45,770.04,878,517,361,0.4112,0.45,0
2024-01-01 00:04:32,272,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.7777,1,1.0,0.9,0,240.12,770.04,812,240,572,0.7044,0.12,0
2024-01-01 00:04:32,272,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8343,1,1.0,0.9,0,119.27,770.04,546,119,427,0.7821,0.27,0
2024-01-01 00:04:32,272,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.2673,1,1.0,1.0,0,586.19,770.04,93,93,0,0.0,493.19,0
2024-01-01 00:04:33,273,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3981,1,1.0,1.0,0,1203.89,743.97,183,183,0,0.0,1020.89,0
2024-01-01 00:04:33,273,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.2745,1,1.0,1.0,0,1305.9,743.97,269,269,0,0.0,1036.9,0
2024-01-01 00:04:33,273,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.774,1,1.0,1.0,0,338.97,743.97,811,338,473,0.5832,0.97,0
2024-01-01 00:04:33,273,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.756,1,1.0,0.9,0,263.5,743.97,950,263,687,0.7232,0.5,0
2024-01-01 00:04:33,273,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.9372,1,1.0,0.9,0,45.23,743.97,591,45,546,0.9239,0.23,0
2024-01-01 00:04:33,273,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.3307,1,1.0,1.0,0,535.4,743.97,126,126,0,0.0,409.4,0
2024-01-01 00:04:34,274,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3297,1,1.0,1.0,0,1340.61,748.46,182,182,0,0.0,1158.61,0
2024-01-01 00:04:34,274,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3286,1,1.0,1.0,0,1208.57,748.46,248,248,0,0.0,960.57,0
2024-01-01 00:04:34,274,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.807,1,1.0,1.0,0,289.54,748.46,953,289,664,0.6967,0.54,0
2024-01-01 00:04:34,274,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.7966,1,1.0,0.9,0,219.63,748.46,843,219,624,0.7402,0.63,0
2024-01-01 00:04:34,274,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8253,1,1.0,0.9,0,125.81,748.46,664,125,539,0.8117,0.81,0
2024-01-01 00:04:34,274,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.3222,1,1.0,1.0,0,542.27,748.46,112,112,0,0.0,430.27,0
2024-01-01 00:04:35,275,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3775,1,1.0,1.0,0,1244.97,628.87,214,214,0,0.0,1030.97,0
2024-01-01 00:04:35,275,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.4831,1,1.0,1.0,0,930.44,628.87,251,251,0,0.0,679.44,0
2024-01-01 00:04:35,275,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.8764,1,1.0,1.0,0,185.45,628.87,778,185,593,0.7622,0.45,0
2024-01-01 00:04:35,275,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.8386,1,1.0,0.9,0,174.36,628.87,805,174,631,0.7839,0.36,0
2024-01-01 00:04:35,275,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.99,1,1.0,0.9,0,40.0,628.87,659,40,619,0.9393,0.0,0
2024-01-01 00:04:35,275,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.3206,1,1.0,1.0,0,543.49,628.87,119,119,0,0.0,424.49,0
2024-01-01 00:04:36,276,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3413,1,1.0,1.0,0,1317.42,694.95,234,234,0,0.0,1083.42,0
2024-01-01 00:04:36,276,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3869,1,1.0,1.0,0,1103.56,694.95,253,253,0,0.0,850.56,0
2024-01-01 00:04:36,276,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.8852,1,1.0,1.0,0,172.13,694.95,707,172,535,0.7567,0.13,0
2024-01-01 00:04:36,276,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.8318,1,1.0,0.9,0,181.67,694.95,818,181,637,0.7787,0.67,0
2024-01-01 00:04:36,276,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8419,1,1.0,0.9,0,113.82,694.95,713,113,600,0.8415,0.82,0
2024-01-01 00:04:36,276,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.2732,1,1.0,1.0,0,581.44,694.95,121,121,0,0.0,460.44,0
2024-01-01 00:04:37,277,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3955,1,1.0,1.0,0,1208.99,682.34,200,200,0,0.0,1008.99,0
2024-01-01 00:04:37,277,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3942,1,1.0,1.0,0,1090.45,682.34,228,228,0,0.0,862.45,0
2024-01-01 00:04:37,277,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.8551,1,1.0,1.0,0,217.33,682.34,673,217,456,0.6776,0.33,0
2024-01-01 00:04:37,277,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.7838,1,1.0,0.9,0,233.44,682.34,810,233,577,0.7123,0.44,0
2024-01-01 00:04:37,277,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8163,1,1.0,0.9,0,132.26,682.34,704,132,572,0.8125,0.26,0
2024-01-01 00:04:37,277,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.2895,1,1.0,1.0,0,568.36,682.34,105,105,0,0.0,463.36,0
2024-01-01 00:04:38,278,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3377,1,1.0,1.0,0,1324.68,745.96,250,250,0,0.0,1074.68,0
2024-01-01 00:04:38,278,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.4044,1,1.0,1.0,0,1072.08,745.96,253,253,0,0.0,819.08,0
2024-01-01 00:04:38,278,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.7553,1,1.0,1.0,0,367.11,745.96,723,367,356,0.4924,0.11,0
2024-01-01 00:04:38,278,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.6823,1,1.0,0.9,0,343.1,745.96,826,343,483,0.5847,0.1,0
2024-01-01 00:04:38,278,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8326,1,1.0,0.9,0,120.53,745.96,720,120,600,0.8333,0.53,0
2024-01-01 00:04:38,278,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.3306,1,1.0,1.0,0,535.55,745.96,112,112,0,0.0,423.55,0
2024-01-01 00:04:39,279,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.377,1,1.0,1.0,0,1246.07,716.8,189,189,0,0.0,1057.07,0
2024-01-01 00:04:39,279,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3341,1,1.0,1.0,0,1198.53,716.8,148,148,0,0.0,1050.53,0
2024-01-01 00:04:39,279,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.8239,1,1.0,1.0,0,264.16,716.8,825,264,561,0.68,0.16,0
2024-01-01 00:04:39,279,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.8052,1,1.0,0.9,0,210.36,716.8,797,210,587,0.7365,0.36,0
2024-01-01 00:04:39,279,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8913,1,1.0,0.9,0,78.28,716.8,618,78,540,0.8738,0.28,0
2024-01-01 00:04:39,279,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.2678,1,1.0,1.0,0,585.78,716.8,112,112,0,0.0,473.78,0
2024-01-01 00:04:40,280,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3472,1,1.0,1.0,1,1305.59,789.69,200,200,0,0.0,1105.59,0
2024-01-01 00:04:40,280,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.267,1,1.0,1.05,1,1385.3,789.69,221,221,0,0.0,1164.3,0
2024-01-01 00:04:40,280,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.8329,1,1.0,1.0,1,250.6,789.69,936,250,686,0.7329,0.6,0
2024-01-01 00:04:40,280,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.7243,1,1.0,0.9,1,297.76,789.69,862,297,565,0.6555,0.76,0
2024-01-01 00:04:40,280,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8743,1,1.0,0.9,1,90.52,789.69,679,90,589,0.8675,0.52,0
2024-01-01 00:04:40,280,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.2487,1,1.0,1.05,1,631.07,789.69,86,86,0,0.0,545.07,0
2024-01-01 00:04:41,281,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.2761,1,1.0,1.0,0,1447.72,785.51,171,171,0,0.0,1276.72,0
2024-01-01 00:04:41,281,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3508,1,1.0,1.05,0,1226.98,785.51,221,221,0,0.0,1005.98,0
2024-01-01 00:04:41,281,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.8195,1,1.0,1.0,0,270.75,785.51,927,270,657,0.7087,0.75,0
2024-01-01 00:04:41,281,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.7435,1,1.0,0.9,0,277.01,785.51,882,277,605,0.6859,0.01,0
2024-01-01 00:04:41,281,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8813,1,1.0,0.9,0,85.49,785.51,850,85,765,0.9,0.49,0
2024-01-01 00:04:41,281,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.2888,1,1.0,1.05,0,597.38,785.51,99,99,0,0.0,498.38,0
2024-01-01 00:04:42,282,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3463,1,1.0,1.0,0,1307.35,737.77,167,167,0,0.0,1140.35,0
2024-01-01 00:04:42,282,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.4013,1,1.0,1.05,0,1131.53,737.77,178,178,0,0.0,953.53,0
2024-01-01 00:04:42,282,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.8186,1,1.0,1.0,0,272.11,737.77,804,272,532,0.6617,0.11,0
2024-01-01 00:04:42,282,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.75,1,1.0,0.9,0,270.04,737.77,745,270,475,0.6376,0.04,0
2024-01-01 00:04:42,282,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.7725,1,1.0,0.9,0,163.77,737.77,746,163,583,0.7815,0.77,0
2024-01-01 00:04:42,282,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.2796,1,1.0,1.05,0,605.16,737.77,119,119,0,0.0,486.16,0
2024-01-01 00:04:43,283,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3048,1,1.0,1.0,0,1390.39,790.88,178,178,0,0.0,1212.39,0
2024-01-01 00:04:43,283,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.367,1,1.0,1.05,0,1196.39,790.88,261,261,0,0.0,935.39,0
2024-01-01 00:04:43,283,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.7085,1,1.0,1.0,0,437.24,790.88,718,437,281,0.3914,0.24,0
2024-01-01 00:04:43,283,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.7503,1,1.0,0.9,0,269.63,790.88,725,269,456,0.629,0.63,0
2024-01-01 00:04:43,283,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8699,1,1.0,0.9,0,93.64,790.88,756,93,663,0.877,0.64,0
2024-01-01 00:04:43,283,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.333,1,1.0,1.05,0,560.28,790.88,135,135,0,0.0,425.28,0
2024-01-01 00:04:44,284,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3747,1,1.0,1.0,0,1250.66,777.9,166,166,0,0.0,1084.66,0
2024-01-01 00:04:44,284,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.378,1,1.0,1.05,0,1175.61,777.9,231,231,0,0.0,944.61,0
2024-01-01 00:04:44,284,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.6883,1,1.0,1.0,0,467.57,777.9,913,467,446,0.4885,0.57,0
2024-01-01 00:04:44,284,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.6587,1,1.0,0.9,0,368.65,777.9,944,368,576,0.6102,0.65,0
2024-01-01 00:04:44,284,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8565,1,1.0,0.9,0,103.34,777.9,710,103,607,0.8549,0.34,0
2024-01-01 00:04:44,284,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.2857,1,1.0,1.05,0,600.03,777.9,128,128,0,0.0,472.03,0
2024-01-01 00:04:45,285,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3504,1,1.0,1.0,0,1299.2,719.01,211,211,0,0.0,1088.2,0
2024-01-01 00:04:45,285,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3742,1,1.0,1.05,0,1182.7,719.01,245,245,0,0.0,937.7,0
2024-01-01 00:04:45,285,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.8839,1,1.0,1.0,0,174.21,719.01,1125,174,951,0.8453,0.21,0
2024-01-01 00:04:45,285,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.7213,1,1.0,0.9,0,301.0,719.01,929,301,628,0.676,0.0,0
2024-01-01 00:04:45,285,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.99,1,1.0,0.9,0,40.0,719.01,571,40,531,0.9299,0.0,0
2024-01-01 00:04:45,285,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.315,1,1.0,1.05,0,575.39,719.01,131,131,0,0.0,444.39,0
2024-01-01 00:04:46,286,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.333,1,1.0,1.0,0,1334.09,756.0,191,191,0,0.0,1143.09,0
2024-01-01 00:04:46,286,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3854,1,1.0,1.05,0,1161.67,756.0,287,287,0,0.0,874.67,0
2024-01-01 00:04:46,286,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.7432,1,1.0,1.0,0,385.13,756.0,1137,385,752,0.6614,0.13,0
2024-01-01 00:04:46,286,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.8116,1,1.0,0.9,0,203.5,756.0,854,203,651,0.7623,0.5,0
2024-01-01 00:04:46,286,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8174,1,1.0,0.9,0,131.45,756.0,705,131,574,0.8142,0.45,0
2024-01-01 00:04:46,286,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.304,1,1.0,1.05,0,584.63,756.0,104,104,0,0.0,480.63,0
2024-01-01 00:04:47,287,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.4053,1,1.0,1.0,0,1189.4,711.57,152,152,0,0.0,1037.4,0
2024-01-01 00:04:47,287,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3636,1,1.0,1.05,0,1202.88,711.57,251,251,0,0.0,951.88,0
2024-01-01 00:04:47,287,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.7947,1,1.0,1.0,0,307.92,711.57,1132,307,825,0.7288,0.92,0
2024-01-01 00:04:47,287,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.8387,1,1.0,0.9,0,174.19,711.57,922,174,748,0.8113,0.19,0
2024-01-01 00:04:47,287,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8231,1,1.0,0.9,0,127.38,711.57,816,127,689,0.8444,0.38,0
2024-01-01 00:04:47,287,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.2985,1,1.0,1.05,0,589.27,711.57,97,97,0,0.0,492.27,0
2024-01-01 00:04:48,288,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3618,1,1.0,1.0,0,1276.37,746.89,160,160,0,0.0,1116.37,0
2024-01-01 00:04:48,288,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.3328,1,1.0,1.05,0,1260.93,746.89,188,188,0,0.0,1072.93,0
2024-01-01 00:04:48,288,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.8063,1,1.0,1.0,0,290.5,746.89,958,290,668,0.6973,0.5,0
2024-01-01 00:04:48,288,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.8263,1,1.0,0.9,0,187.56,746.89,1056,187,869,0.8229,0.56,0
2024-01-01 00:04:48,288,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8551,1,1.0,0.9,0,104.33,746.89,808,104,704,0.8713,0.33,0
2024-01-01 00:04:48,288,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.2435,1,1.0,1.05,0,635.46,746.89,81,81,0,0.0,554.46,0
2024-01-01 00:04:49,289,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.4211,1,1.0,1.0,0,1157.89,700.51,160,160,0,0.0,997.89,0
2024-01-01 00:04:49,289,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.4268,1,1.0,1.05,0,1083.31,700.51,248,248,0,0.0,835.31,0
2024-01-01 00:04:49,289,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.7273,1,1.0,1.0,0,409.08,700.51,643,409,234,0.3639,0.08,0
2024-01-01 00:04:49,289,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.7618,1,1.0,0.9,0,257.25,700.51,827,257,570,0.6892,0.25,0
2024-01-01 00:04:49,289,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.9048,1,1.0,0.9,0,68.56,700.51,791,68,723,0.914,0.56,0
2024-01-01 00:04:49,289,LOAD_SPIKE,Smart_Meter_Cluster_2,TELEMETRY_LEAF,WEST,800,0.4,0.0993,0.322,1,1.0,1.05,0,569.51,700.51,110,110,0,0.0,459.51,0
2024-01-01 00:04:50,290,LOAD_SPIKE,DER_Hub_North,DER_CONTROLLER,NORTH,2000,0.95,0.2432,0.3251,1,1.0,1.0,1,1349.89,675.87,221,221,0,0.0,1128.89,0
2024-01-01 00:04:50,290,LOAD_SPIKE,PMU_Collector_West,PMU_SYNC,WEST,1800,0.9,0.2233,0.4245,1,1.0,1.0,1,1035.96,675.87,237,237,0,0.0,798.96,0
2024-01-01 00:04:50,290,LOAD_SPIKE,AMI_Gateway_East,AMI_GATEWAY,EAST,1500,0.7,0.1811,0.8785,1,1.0,1.0,1,182.27,675.87,910,182,728,0.8,0.27,0
2024-01-01 00:04:50,290,LOAD_SPIKE,EV_Station_South,EV_HUB,SOUTH,1200,0.65,0.1538,0.8586,1,1.0,0.9,1,152.71,675.87,826,152,674,0.816,0.71,0
2024-01-01 00:04:50,290,LOAD_SPIKE,Smart_Meter_Cluster_1,TELEMETRY_LEAF,EAST,800,0.4,0.0993,0.8937,1,1.0,0.9,1,76.52,675.87,603,76,527,0.874,0.52,0
